item_id,style_src,style_tgt,split,X_path,Z_path,Y_path
train_000183,style_001413,style_000681,train,rolls/style_000681/train_000183_X.npz,rolls/style_000681/train_000183_Z.npz,rolls/style_000681/train_000183_Y.npz
train_000184,style_000983,style_002687,train,rolls/style_002687/train_000184_X.npz,rolls/style_002687/train_000184_Z.npz,rolls/style_002687/train_000184_Y.npz
train_000185,style_001734,style_002687,train,rolls/style_002687/train_000185_X.npz,rolls/style_002687/train_000185_Z.npz,rolls/style_002687/train_000185_Y.npz
train_000186,style_000822,style_001345,train,rolls/style_001345/train_000186_X.npz,rolls/style_001345/train_000186_Z.npz,rolls/style_001345/train_000186_Y.npz
train_000187,style_000824,style_001345,train,rolls/style_001345/train_000187_X.npz,rolls/style_001345/train_000187_Z.npz,rolls/style_001345/train_000187_Y.npz
train_000188,style_001694,style_001746,train,rolls/style_001746/train_000188_X.npz,rolls/style_001746/train_000188_Z.npz,rolls/style_001746/train_000188_Y.npz
train_000189,style_001838,style_001746,train,rolls/style_001746/train_000189_X.npz,rolls/style_001746/train_000189_Z.npz,rolls/style_001746/train_000189_Y.npz
train_000190,style_002461,style_002181,train,rolls/style_002181/train_000190_X.npz,rolls/style_002181/train_000190_Z.npz,rolls/style_002181/train_000190_Y.npz
train_000191,style_000996,style_002181,train,rolls/style_002181/train_000191_X.npz,rolls/style_002181/train_000191_Z.npz,rolls/style_002181/train_000191_Y.npz
train_000192,style_001575,style_000692,train,rolls/style_000692/train_000192_X.npz,rolls/style_000692/train_000192_Z.npz,rolls/style_000692/train_000192_Y.npz
train_000193,style_001301,style_000692,train,rolls/style_000692/train_000193_X.npz,rolls/style_000692/train_000193_Z.npz,rolls/style_000692/train_000193_Y.npz
train_000194,style_002766,style_000677,train,rolls/style_000677/train_000194_X.npz,rolls/style_000677/train_000194_Z.npz,rolls/style_000677/train_000194_Y.npz
train_000195,style_002185,style_000677,train,rolls/style_000677/train_000195_X.npz,rolls/style_000677/train_000195_Z.npz,rolls/style_000677/train_000195_Y.npz
train_000196,style_002350,style_001383,train,rolls/style_001383/train_000196_X.npz,rolls/style_001383/train_000196_Z.npz,rolls/style_001383/train_000196_Y.npz
train_000197,style_000040,style_001383,train,rolls/style_001383/train_000197_X.npz,rolls/style_001383/train_000197_Z.npz,rolls/style_001383/train_000197_Y.npz
train_000198,style_001339,style_001702,train,rolls/style_001702/train_000198_X.npz,rolls/style_001702/train_000198_Z.npz,rolls/style_001702/train_000198_Y.npz
train_000199,style_000863,style_001702,train,rolls/style_001702/train_000199_X.npz,rolls/style_001702/train_000199_Z.npz,rolls/style_001702/train_000199_Y.npz
train_000200,style_002060,style_001929,train,rolls/style_001929/train_000200_X.npz,rolls/style_001929/train_000200_Z.npz,rolls/style_001929/train_000200_Y.npz
train_000201,style_001490,style_001929,train,rolls/style_001929/train_000201_X.npz,rolls/style_001929/train_000201_Z.npz,rolls/style_001929/train_000201_Y.npz
train_000202,style_001539,style_000104,train,rolls/style_000104/train_000202_X.npz,rolls/style_000104/train_000202_Z.npz,rolls/style_000104/train_000202_Y.npz
train_000203,style_001654,style_000104,train,rolls/style_000104/train_000203_X.npz,rolls/style_000104/train_000203_Z.npz,rolls/style_000104/train_000203_Y.npz
train_000204,style_002655,style_002342,train,rolls/style_002342/train_000204_X.npz,rolls/style_002342/train_000204_Z.npz,rolls/style_002342/train_000204_Y.npz
train_000205,style_002415,style_002342,train,rolls/style_002342/train_000205_X.npz,rolls/style_002342/train_000205_Z.npz,rolls/style_002342/train_000205_Y.npz
train_000206,style_001631,style_000344,train,rolls/style_000344/train_000206_X.npz,rolls/style_000344/train_000206_Z.npz,rolls/style_000344/train_000206_Y.npz
train_000207,style_001294,style_000344,train,rolls/style_000344/train_000207_X.npz,rolls/style_000344/train_000207_Z.npz,rolls/style_000344/train_000207_Y.npz
train_000208,style_002141,style_002149,train,rolls/style_002149/train_000208_X.npz,rolls/style_002149/train_000208_Z.npz,rolls/style_002149/train_000208_Y.npz
train_000209,style_001060,style_002149,train,rolls/style_002149/train_000209_X.npz,rolls/style_002149/train_000209_Z.npz,rolls/style_002149/train_000209_Y.npz
train_000210,style_001872,style_000226,train,rolls/style_000226/train_000210_X.npz,rolls/style_000226/train_000210_Z.npz,rolls/style_000226/train_000210_Y.npz
train_000211,style_001601,style_000226,train,rolls/style_000226/train_000211_X.npz,rolls/style_000226/train_000211_Z.npz,rolls/style_000226/train_000211_Y.npz
train_000212,style_002600,style_000332,train,rolls/style_000332/train_000212_X.npz,rolls/style_000332/train_000212_Z.npz,rolls/style_000332/train_000212_Y.npz
train_000213,style_001855,style_000332,train,rolls/style_000332/train_000213_X.npz,rolls/style_000332/train_000213_Z.npz,rolls/style_000332/train_000213_Y.npz
train_000214,style_001095,style_000665,train,rolls/style_000665/train_000214_X.npz,rolls/style_000665/train_000214_Z.npz,rolls/style_000665/train_000214_Y.npz
train_000215,style_002399,style_000665,train,rolls/style_000665/train_000215_X.npz,rolls/style_000665/train_000215_Z.npz,rolls/style_000665/train_000215_Y.npz
train_000216,style_000895,style_001270,train,rolls/style_001270/train_000216_X.npz,rolls/style_001270/train_000216_Z.npz,rolls/style_001270/train_000216_Y.npz
train_000217,style_001740,style_001270,train,rolls/style_001270/train_000217_X.npz,rolls/style_001270/train_000217_Z.npz,rolls/style_001270/train_000217_Y.npz
train_000218,style_000110,style_000417,train,rolls/style_000417/train_000218_X.npz,rolls/style_000417/train_000218_Z.npz,rolls/style_000417/train_000218_Y.npz
train_000219,style_001085,style_000417,train,rolls/style_000417/train_000219_X.npz,rolls/style_000417/train_000219_Z.npz,rolls/style_000417/train_000219_Y.npz
train_000220,style_000433,style_002345,train,rolls/style_002345/train_000220_X.npz,rolls/style_002345/train_000220_Z.npz,rolls/style_002345/train_000220_Y.npz
train_000221,style_000443,style_002345,train,rolls/style_002345/train_000221_X.npz,rolls/style_002345/train_000221_Z.npz,rolls/style_002345/train_000221_Y.npz
train_000222,style_001646,style_001855,train,rolls/style_001855/train_000222_X.npz,rolls/style_001855/train_000222_Z.npz,rolls/style_001855/train_000222_Y.npz
train_000223,style_001820,style_001855,train,rolls/style_001855/train_000223_X.npz,rolls/style_001855/train_000223_Z.npz,rolls/style_001855/train_000223_Y.npz
train_000224,style_001102,style_000251,train,rolls/style_000251/train_000224_X.npz,rolls/style_000251/train_000224_Z.npz,rolls/style_000251/train_000224_Y.npz
train_000225,style_001768,style_002253,train,rolls/style_002253/train_000225_X.npz,rolls/style_002253/train_000225_Z.npz,rolls/style_002253/train_000225_Y.npz
train_000226,style_000946,style_002253,train,rolls/style_002253/train_000226_X.npz,rolls/style_002253/train_000226_Z.npz,rolls/style_002253/train_000226_Y.npz
train_000227,style_002388,style_002299,train,rolls/style_002299/train_000227_X.npz,rolls/style_002299/train_000227_Z.npz,rolls/style_002299/train_000227_Y.npz
train_000228,style_002292,style_002299,train,rolls/style_002299/train_000228_X.npz,rolls/style_002299/train_000228_Z.npz,rolls/style_002299/train_000228_Y.npz
train_000229,style_001380,style_001254,train,rolls/style_001254/train_000229_X.npz,rolls/style_001254/train_000229_Z.npz,rolls/style_001254/train_000229_Y.npz
train_000230,style_001340,style_001254,train,rolls/style_001254/train_000230_X.npz,rolls/style_001254/train_000230_Z.npz,rolls/style_001254/train_000230_Y.npz
train_000231,style_000375,style_000140,train,rolls/style_000140/train_000231_X.npz,rolls/style_000140/train_000231_Z.npz,rolls/style_000140/train_000231_Y.npz
train_000232,style_000175,style_000140,train,rolls/style_000140/train_000232_X.npz,rolls/style_000140/train_000232_Z.npz,rolls/style_000140/train_000232_Y.npz
train_000233,style_002422,style_002830,train,rolls/style_002830/train_000233_X.npz,rolls/style_002830/train_000233_Z.npz,rolls/style_002830/train_000233_Y.npz
train_000234,style_002056,style_002830,train,rolls/style_002830/train_000234_X.npz,rolls/style_002830/train_000234_Z.npz,rolls/style_002830/train_000234_Y.npz
train_000235,style_000763,style_002646,train,rolls/style_002646/train_000235_X.npz,rolls/style_002646/train_000235_Z.npz,rolls/style_002646/train_000235_Y.npz
train_000236,style_000751,style_002646,train,rolls/style_002646/train_000236_X.npz,rolls/style_002646/train_000236_Z.npz,rolls/style_002646/train_000236_Y.npz
train_000237,style_000202,style_002246,train,rolls/style_002246/train_000237_X.npz,rolls/style_002246/train_000237_Z.npz,rolls/style_002246/train_000237_Y.npz
train_000238,style_001810,style_002246,train,rolls/style_002246/train_000238_X.npz,rolls/style_002246/train_000238_Z.npz,rolls/style_002246/train_000238_Y.npz
train_000239,style_002285,style_000103,train,rolls/style_000103/train_000239_X.npz,rolls/style_000103/train_000239_Z.npz,rolls/style_000103/train_000239_Y.npz
train_000240,style_000524,style_000103,train,rolls/style_000103/train_000240_X.npz,rolls/style_000103/train_000240_Z.npz,rolls/style_000103/train_000240_Y.npz
train_000241,style_000883,style_001326,train,rolls/style_001326/train_000241_X.npz,rolls/style_001326/train_000241_Z.npz,rolls/style_001326/train_000241_Y.npz
train_000242,style_001382,style_001326,train,rolls/style_001326/train_000242_X.npz,rolls/style_001326/train_000242_Z.npz,rolls/style_001326/train_000242_Y.npz
train_000243,style_002160,style_001900,train,rolls/style_001900/train_000243_X.npz,rolls/style_001900/train_000243_Z.npz,rolls/style_001900/train_000243_Y.npz
train_000244,style_001781,style_001900,train,rolls/style_001900/train_000244_X.npz,rolls/style_001900/train_000244_Z.npz,rolls/style_001900/train_000244_Y.npz
train_000245,style_000785,style_000908,train,rolls/style_000908/train_000245_X.npz,rolls/style_000908/train_000245_Z.npz,rolls/style_000908/train_000245_Y.npz
train_000246,style_000937,style_000908,train,rolls/style_000908/train_000246_X.npz,rolls/style_000908/train_000246_Z.npz,rolls/style_000908/train_000246_Y.npz
train_000247,style_001579,style_001759,train,rolls/style_001759/train_000247_X.npz,rolls/style_001759/train_000247_Z.npz,rolls/style_001759/train_000247_Y.npz
train_000248,style_001966,style_001759,train,rolls/style_001759/train_000248_X.npz,rolls/style_001759/train_000248_Z.npz,rolls/style_001759/train_000248_Y.npz
train_000249,style_001163,style_002478,train,rolls/style_002478/train_000249_X.npz,rolls/style_002478/train_000249_Z.npz,rolls/style_002478/train_000249_Y.npz
train_000250,style_000529,style_002478,train,rolls/style_002478/train_000250_X.npz,rolls/style_002478/train_000250_Z.npz,rolls/style_002478/train_000250_Y.npz
train_000251,style_001737,style_001931,train,rolls/style_001931/train_000251_X.npz,rolls/style_001931/train_000251_Z.npz,rolls/style_001931/train_000251_Y.npz
train_000252,style_001726,style_001931,train,rolls/style_001931/train_000252_X.npz,rolls/style_001931/train_000252_Z.npz,rolls/style_001931/train_000252_Y.npz
train_000253,style_000767,style_001050,train,rolls/style_001050/train_000253_X.npz,rolls/style_001050/train_000253_Z.npz,rolls/style_001050/train_000253_Y.npz
train_000254,style_001284,style_001050,train,rolls/style_001050/train_000254_X.npz,rolls/style_001050/train_000254_Z.npz,rolls/style_001050/train_000254_Y.npz
train_000255,style_000779,style_000426,train,rolls/style_000426/train_000255_X.npz,rolls/style_000426/train_000255_Z.npz,rolls/style_000426/train_000255_Y.npz
train_000256,style_002211,style_000426,train,rolls/style_000426/train_000256_X.npz,rolls/style_000426/train_000256_Z.npz,rolls/style_000426/train_000256_Y.npz
train_000257,style_002215,style_001705,train,rolls/style_001705/train_000257_X.npz,rolls/style_001705/train_000257_Z.npz,rolls/style_001705/train_000257_Y.npz
train_000258,style_000639,style_001705,train,rolls/style_001705/train_000258_X.npz,rolls/style_001705/train_000258_Z.npz,rolls/style_001705/train_000258_Y.npz
train_000259,style_002475,style_002125,train,rolls/style_002125/train_000259_X.npz,rolls/style_002125/train_000259_Z.npz,rolls/style_002125/train_000259_Y.npz
train_000260,style_002609,style_002125,train,rolls/style_002125/train_000260_X.npz,rolls/style_002125/train_000260_Z.npz,rolls/style_002125/train_000260_Y.npz
train_000261,style_002469,style_001204,train,rolls/style_001204/train_000261_X.npz,rolls/style_001204/train_000261_Z.npz,rolls/style_001204/train_000261_Y.npz
train_000262,style_002511,style_001204,train,rolls/style_001204/train_000262_X.npz,rolls/style_001204/train_000262_Z.npz,rolls/style_001204/train_000262_Y.npz
train_000263,style_002459,style_000258,train,rolls/style_000258/train_000263_X.npz,rolls/style_000258/train_000263_Z.npz,rolls/style_000258/train_000263_Y.npz
train_000264,style_000548,style_000258,train,rolls/style_000258/train_000264_X.npz,rolls/style_000258/train_000264_Z.npz,rolls/style_000258/train_000264_Y.npz
train_000265,style_000428,style_001379,train,rolls/style_001379/train_000265_X.npz,rolls/style_001379/train_000265_Z.npz,rolls/style_001379/train_000265_Y.npz
train_000266,style_001106,style_001379,train,rolls/style_001379/train_000266_X.npz,rolls/style_001379/train_000266_Z.npz,rolls/style_001379/train_000266_Y.npz
train_000267,style_001626,style_001036,train,rolls/style_001036/train_000267_X.npz,rolls/style_001036/train_000267_Z.npz,rolls/style_001036/train_000267_Y.npz
train_000268,style_001963,style_001036,train,rolls/style_001036/train_000268_X.npz,rolls/style_001036/train_000268_Z.npz,rolls/style_001036/train_000268_Y.npz
train_000269,style_000026,style_001571,train,rolls/style_001571/train_000269_X.npz,rolls/style_001571/train_000269_Z.npz,rolls/style_001571/train_000269_Y.npz
train_000270,style_001228,style_001571,train,rolls/style_001571/train_000270_X.npz,rolls/style_001571/train_000270_Z.npz,rolls/style_001571/train_000270_Y.npz
train_000271,style_001854,style_002277,train,rolls/style_002277/train_000271_X.npz,rolls/style_002277/train_000271_Z.npz,rolls/style_002277/train_000271_Y.npz
train_000272,style_002839,style_002277,train,rolls/style_002277/train_000272_X.npz,rolls/style_002277/train_000272_Z.npz,rolls/style_002277/train_000272_Y.npz
train_000273,style_001447,style_001969,train,rolls/style_001969/train_000273_X.npz,rolls/style_001969/train_000273_Z.npz,rolls/style_001969/train_000273_Y.npz
train_000274,style_002676,style_001969,train,rolls/style_001969/train_000274_X.npz,rolls/style_001969/train_000274_Z.npz,rolls/style_001969/train_000274_Y.npz
train_000275,style_002439,style_000657,train,rolls/style_000657/train_000275_X.npz,rolls/style_000657/train_000275_Z.npz,rolls/style_000657/train_000275_Y.npz
train_000276,style_002790,style_000657,train,rolls/style_000657/train_000276_X.npz,rolls/style_000657/train_000276_Z.npz,rolls/style_000657/train_000276_Y.npz
train_000277,style_000807,style_000758,train,rolls/style_000758/train_000277_X.npz,rolls/style_000758/train_000277_Z.npz,rolls/style_000758/train_000277_Y.npz
train_000278,style_002605,style_000758,train,rolls/style_000758/train_000278_X.npz,rolls/style_000758/train_000278_Z.npz,rolls/style_000758/train_000278_Y.npz
train_000279,style_002333,style_002263,train,rolls/style_002263/train_000279_X.npz,rolls/style_002263/train_000279_Z.npz,rolls/style_002263/train_000279_Y.npz
train_000280,style_000510,style_002263,train,rolls/style_002263/train_000280_X.npz,rolls/style_002263/train_000280_Z.npz,rolls/style_002263/train_000280_Y.npz
train_000281,style_002140,style_002401,train,rolls/style_002401/train_000281_X.npz,rolls/style_002401/train_000281_Z.npz,rolls/style_002401/train_000281_Y.npz
train_000282,style_002129,style_002401,train,rolls/style_002401/train_000282_X.npz,rolls/style_002401/train_000282_Z.npz,rolls/style_002401/train_000282_Y.npz
